ts,x,y,longitude,latitude,motion_score,diary_label
2000-01-12 04:46:19+01:00,2855613.7178284083,1923801.9637065472,-6.949972269603215,38.92603607389359,5.195482279396937,trip
2000-01-12 04:46:29+01:00,2855626.2846343284,1923802.150426937,-6.949831138901841,38.92606290906246,5.000117747381456,trip
2000-01-12 04:46:59+01:00,2855628.397402802,1923795.8858301165,-6.949792935826856,38.92601193765885,4.376871006232073,trip
2000-01-12 04:47:09+01:00,2855633.692277713,1923791.5660509088,-6.949723359205323,38.92598448317334,3.7630273227426,trip
2000-01-12 04:47:19+01:00,2855639.533177954,1923782.596425517,-6.9496369410850285,38.925917146610885,3.166817299932853,trip
2000-01-12 04:48:19+01:00,2855640.918852279,1923771.420014935,-6.949595635612859,38.92582143262234,3.953172588008718,trip
2000-01-12 04:48:29+01:00,2855638.980042037,1923759.6122742791,-6.949590327592023,38.92571349136183,4.344568910966061,trip
2000-01-12 04:48:39+01:00,2855636.122398006,1923745.5686639696,-6.949590229263493,38.92558400487024,4.599609327698671,trip
2000-01-12 04:48:49+01:00,2855634.439308322,1923730.088162384,-6.949573596602473,38.92544421013143,4.761571949531005,trip
2000-01-12 04:48:59+01:00,2855630.8742036563,1923716.5235428568,-6.949582568855837,38.92531752662751,4.913429102816471,trip
2000-01-12 04:49:09+01:00,2855628.981605596,1923701.0208783296,-6.949568245437487,38.92517711658465,5.038225177634308,trip
2000-01-12 04:49:19+01:00,2855626.0074719246,1923685.8666048704,-6.949566906022361,38.925037608842295,5.196612420176313,trip
2000-01-12 04:49:29+01:00,2855622.570042231,1923672.517361492,-6.949574935380493,38.9249130791836,5.238941932907021,trip
2000-01-12 04:49:39+01:00,2855621.0946287643,1923658.8294156275,-6.949560085114851,38.924789497408085,5.393216781122337,trip
2000-01-12 04:49:49+01:00,2855619.22543258,1923646.0286455576,-6.949551710361702,38.92467294450519,5.332655239438241,trip
2000-01-12 04:49:59+01:00,2855615.1191319656,1923631.419654031,-6.949564377987368,38.92453597261467,5.25082122856155,trip
2000-01-12 04:50:09+01:00,2855612.824239815,1923618.8872175792,-6.9495614154513765,38.92442093108231,5.166212674672641,trip
2000-01-12 04:50:19+01:00,2855615.683684085,1923605.3581613696,-6.949498101582599,38.92430743827009,5.1098528315407865,trip
2000-01-12 04:50:29+01:00,2855629.318415353,1923595.730460695,-6.949322381147342,38.92424992388966,5.604145773471043,trip
2000-01-12 04:50:39+01:00,2855642.747721792,1923591.0789313077,-6.949160415247511,38.92423584981478,5.952840952419786,trip
2000-01-12 04:50:49+01:00,2855655.31584702,1923585.8275003864,-6.949006770889844,38.924214762731225,6.046678829399341,trip
2000-01-12 04:50:59+01:00,2855669.3657862823,1923582.9129884045,-6.948841807504705,38.92421723950696,6.30148511537071,trip
2000-01-12 04:51:09+01:00,2855683.2847370096,1923579.4203624188,-6.948676990573478,38.92421435883054,6.314257125336979,stop
2000-01-12 04:51:19+01:00,2855689.1596913924,1923578.366694325,-6.948608390859351,38.92421684860498,5.881516233453665,stop
